session,role,segment_idx,from_ms,to_ms,segment_duration_s,text,word_count,avg_word_length,words_per_second,question,statement,sentiment_p_blue_mean,sentiment_p_blue_std,engagement_p_blue_mean,engagement_p_blue_std,task_engagement_mean,task_engagement_std,arousal_mean,arousal_std,dominance_mean,dominance_std,valence_mean,valence_std,sentiment_p_green_mean,sentiment_p_green_std,engagement_p_green_mean,engagement_p_green_std,sentiment_p_red_mean,sentiment_p_red_std,engagement_p_red_mean,engagement_p_red_std
recording_dyad_04,p_blue,36,147920.0,148480.0,0.56, Ja.,1,2.0,1.7857142857142856,0,1,0.015560373999999997,3.469446951953614e-18,0.19800446999999993,5.551115123125783e-17,0.8777089999999997,2.220446049250313e-16,0.4616069571428572,0.04883748965627407,0.43122237285714293,0.040771988046312144,0.42162850928571427,0.039247291125626825,,,,,,,,
recording_dyad_04,p_blue,37,148680.0,152160.0,3.48,Aber hat dann da halt das irgendwie einen Mehrwert?,9,4.666666666666667,2.586206896551724,1,0,-0.35041920000000015,1.6653345369377348e-16,0.19800447000000004,5.551115123125783e-17,0.8830468896551725,0.01571432165510935,0.48477416965517234,0.061837590827804885,0.4593041641379309,0.05063577463456634,0.44742596816091956,0.05282544022619386,,,,,,,,
recording_dyad_04,p_blue,38,152880.0,153000.0,0.12,schwierig,1,9.0,8.333333333333334,0,1,-0.30345082,0.0,0.19800447,0.0,0.9293086,0.0,0.56535423,0.07384882287644536,0.5403999933333333,0.059781335586557634,0.4897824333333333,0.07740201152007585,,,,,,,,
recording_dyad_04,p_blue,39,154480.0,154600.0,0.12,ja,1,2.0,8.333333333333334,0,1,-0.006865382,0.0,0.19800447,0.0,0.9293086,0.0,0.4640345166666667,0.031736790489243834,0.4153287366666667,0.023471539067461144,0.44740716666666663,0.017818808145016005,,,,,,,,
recording_dyad_04,p_blue,40,154960.0,155080.0,0.12,ja,1,2.0,8.333333333333334,0,1,-0.006865382,0.0,0.19800447,0.0,0.9293086,0.0,0.4708205466666667,0.015112586440944584,0.44218597666666665,0.012729002137838178,0.4457274366666666,0.012588859025668515,,,,,,,,
recording_dyad_04,p_blue,41,155360.0,155480.0,0.12,ja,1,2.0,8.333333333333334,0,1,-0.006865382,0.0,0.19800447,0.0,0.9293086,0.0,0.45802627666666673,0.010708209981804708,0.41640068999999996,0.004800292523607291,0.4602015133333333,0.011043613217014742,,,,,,,,
recording_dyad_04,p_blue,42,156080.0,158960.0,2.88,"Ja, ich glaube so viel HSU eignet sich eigentlich bei fast jedem Thema.",13,4.384615384615385,4.513888888888889,0,1,0.37841716000000003,5.551115123125783e-17,0.21359452689814812,0.026387224699649974,0.9253221602083335,0.00592450644102697,0.4835507130555556,0.07493067284926545,0.4607613575,0.06171876314807456,0.44644071180555556,0.05211668934598577,,,,,,,,
recording_dyad_04,p_blue,43,159000.0,162800.0,3.8,"Könnte man damit halt was Gutes machen und ja, Englisch auch.",11,4.454545454545454,2.8947368421052633,0,1,0.26953190000000005,5.551115123125783e-17,0.3757707298157896,0.017028201848033053,0.9164086600000001,1.1102230246251565e-16,0.5006442463157895,0.06255667037665293,0.4777623675789473,0.05859617997362827,0.4623995658947368,0.03803369983037834,,,,,,,,
recording_dyad_04,p_blue,44,164840.0,165480.0,0.64,mhh,1,3.0,1.5625,0,1,-0.053054363,0.0,0.3829348,6.798699777552591e-17,0.91640866,0.0,0.45876026875,0.03083775302849493,0.464700891875,0.02612516749442438,0.427979893125,0.046765794431350365,,,,,,,,
recording_dyad_04,p_blue,45,173520.0,176400.0,2.88,"Vielleicht bei irgendeiner Sachaufgabe, wenn es irgendwie, keine Ahnung, darum geht, ",11,6.363636363636363,3.8194444444444446,0,1,-0.10145927,0.0,0.4047170755671296,0.031610836350090835,0.9035088000000001,1.1102230246251565e-16,0.4892141320833333,0.06980705449182507,0.46573595430555553,0.061545035760096435,0.45520180541666666,0.0455138088979937,,,,,,,,
recording_dyad_04,p_blue,46,177680.0,180640.0,2.96,"keine Ahnung, Äpfel voneinander abzuziehen oder so, dass man da halt dann, ",12,5.0,4.054054054054054,0,1,-0.37018972999999994,5.551115123125783e-17,0.6591146676801802,0.1382501878291095,0.9035088,0.0,0.5017992228378378,0.060539156149735165,0.4748796445945945,0.0553160023702335,0.4593274050000001,0.03849266887041056,,,,,,,,
recording_dyad_04,p_blue,47,181120.0,181840.0,0.72,keine Ahnung,2,5.5,2.7777777777777777,0,1,-0.31275746000000004,5.551115123125783e-17,0.79580253,0.0,0.9035088000000001,1.1102230246251565e-16,0.5025424916666666,0.06129452024158451,0.485395593888889,0.05631352748604421,0.44872732,0.031961335447544176,,,,,,,,
recording_dyad_04,p_blue,48,182360.0,185600.0,3.24,", sich das so verdeutlichen kann, dass man die Äpfel in den Korb tut und dann, ich weiß nicht... Ja.",19,3.8947368421052633,5.864197530864197,0,1,-0.20172112,0.0,0.79580253,0.0,0.9035088000000001,1.1102230246251565e-16,0.4922456750617284,0.06582090761072132,0.46801390592592595,0.05623862692696835,0.4511706782716049,0.043841428309888644,,,,,,,,
recording_dyad_04,p_blue,49,187920.0,189000.0,1.08,"Ja, solche Sachen.",3,4.666666666666667,2.7777777777777777,0,1,0.0011520385999999997,2.168404344971009e-19,0.4603474999999999,8.546500828371396e-17,0.9035088000000001,1.1102230246251565e-16,0.48660579296296297,0.044404260095249184,0.46971354851851854,0.03992161723116546,0.42545807814814807,0.037087149597844996,,,,,,,,
recording_dyad_04,p_blue,50,190320.0,190600.0,0.28,Ja.,1,2.0,3.571428571428571,0,1,0.015560374,0.0,0.4603475,7.268115783753716e-17,0.9035088,0.0,0.49890774857142856,0.031687418465595814,0.46168131428571435,0.01971887326300717,0.43334982857142856,0.04242476475360233,,,,,,,,
recording_dyad_04,p_blue,51,193520.0,193680.0,0.16, Ja.,1,2.0,6.25,0,1,0.015560374,0.0,0.4603475,5.551115123125783e-17,0.7229102,0.0,0.48376481250000003,0.04877975173291342,0.4598791025,0.05925502670469837,0.44428673750000003,0.03900727790965321,,,,,,,,
recording_dyad_04,p_blue,52,198640.0,199200.0,0.56,Ja.,1,2.0,1.7857142857142856,0,1,0.015560373999999997,3.469446951953614e-18,0.4603475000000001,1.1681861718163573e-16,0.8390093000000002,2.220446049250313e-16,0.48189620357142854,0.03990384955494924,0.4526553907142857,0.03249918873191244,0.4406326971428572,0.03345679791529998,,,,,,,,
recording_dyad_04,p_blue,53,201800.0,202360.0,0.56,Musik.,1,5.0,1.7857142857142856,0,1,0.18914281999999996,2.7755575615628914e-17,0.44286308374999994,0.006112483641929665,0.8777089999999997,2.220446049250313e-16,0.44974977999999993,0.05617174777693205,0.44626421428571433,0.05062914757429795,0.43131819214285716,0.023749294860657355,,,,,,,,
recording_dyad_04,p_blue,54,214040.0,214600.0,0.56,"Ja, stimmt.",2,4.0,3.571428571428571,0,1,-0.05241841000000001,1.3877787807814457e-17,0.43024256999999994,5.551115123125783e-17,0.8777089999999997,2.220446049250313e-16,0.48359283571428574,0.03624654680463698,0.4739588571428572,0.03555043930194343,0.46656361214285713,0.02930399650094168,,,,,,,,
recording_dyad_04,p_blue,55,215040.0,217720.0,2.68,"Ja, ja man könnte zum Beispiel, keine Ahnung, mit Goethe.",10,4.4,3.731343283582089,0,1,-0.12941247,0.0,0.43024257,0.0,0.8777090000000002,2.220446049250313e-16,0.49693610373134334,0.07001751218853601,0.4686143079104478,0.0626453477994115,0.45122685686567165,0.04832579248534765,,,,,,,,
recording_dyad_04,p_blue,56,218320.0,219640.0,1.32,"Nee, Goethe war kein Musiker, aber...",6,4.5,4.545454545454545,0,1,-0.13002566,0.0,0.43024257,0.0,0.877709,0.0,0.49669699090909086,0.056700914906066144,0.46779097030303035,0.05802315196968212,0.45371657454545455,0.04177663458349736,,,,,,,,
recording_dyad_04,p_blue,57,220920.0,221480.0,0.56,mhh,1,3.0,1.7857142857142856,0,1,-0.053054363,0.0,0.43024256999999994,5.551115123125783e-17,0.8777089999999997,2.220446049250313e-16,0.48815625642857136,0.05109220515474906,0.5088757285714285,0.050729368256221846,0.4032307257142858,0.027207983191442096,,,,,,,,
recording_dyad_04,p_blue,58,223000.0,223440.0,0.44, könnte  ,1,6.0,2.272727272727273,0,1,-0.015862584000000002,3.469446951953614e-18,0.43024256999999994,5.551115123125783e-17,0.8777089999999999,1.1102230246251565e-16,0.46401841454545456,0.03743195955389493,0.43436287636363635,0.04677811752070974,0.44472003727272735,0.024881164478777577,,,,,,,,
recording_dyad_04,p_blue,59,224280.0,225880.0,1.6,mit Mozart oder so,4,3.75,2.5,0,1,-0.007057711499999999,8.673617379884035e-19,0.43024257,0.0,0.9035088,0.0,0.47786456525,0.0644345826870597,0.45935794825,0.05179386444082875,0.43805161424999994,0.04065840484423134,,,,,,,,
recording_dyad_04,p_blue,60,226960.0,228440.0,1.48,zu einem damaligen Konzert gehen oder so.,7,4.857142857142857,4.72972972972973,0,1,-0.05505342799999999,1.3877787807814457e-17,0.42947317398648643,0.0019588638857239975,0.900806783445946,0.005168336057796358,0.500642442972973,0.061903023631508035,0.4779046675675675,0.052649680591743755,0.4600384527027026,0.035822546255639034,,,,,,,,
recording_dyad_04,p_blue,61,229520.0,230320.0,0.8,"Das ist ja nicht ganz gut, oder?",7,3.4285714285714284,8.75,1,0,-0.9076355000000002,1.1102230246251565e-16,0.42424938,0.0,0.8906088499999999,1.1102230246251565e-16,0.491397496,0.07834828819465377,0.45735286799999997,0.06768593211870119,0.45306230249999996,0.060974115215599076,,,,,,,,
recording_dyad_04,p_blue,62,230360.0,231400.0,1.04,Du meinst Konzerte gehen?,4,5.25,3.846153846153846,1,0,-0.04859171999999999,6.938893903907228e-18,0.42424937999999995,5.551115123125783e-17,0.89060885,0.0,0.48649059346153845,0.06696986573185813,0.46888315115384616,0.06184944817218597,0.43067388384615385,0.05346596013777782,,,,,,,,
recording_dyad_04,p_blue,63,233480.0,233800.0,0.32,ja,1,2.0,3.125,0,1,-0.006865382,0.0,0.46268812000000004,0.0024230478611657726,0.89060885,0.0,0.48047390875,0.05181598557224678,0.461727,0.04112938126061678,0.47452837625,0.03568571331626316,,,,,,,,
recording_dyad_04,p_blue,64,248440.0,248960.0,0.52,Ja.,1,2.0,1.923076923076923,0,1,0.015560373999999997,3.469446951953614e-18,0.14347925999999994,5.551115123125783e-17,0.8906088499999998,2.220446049250313e-16,0.4637322969230769,0.04149436366855501,0.43282941923076923,0.0351137689710394,0.42441416923076924,0.035549961936338484,,,,,,,,
recording_dyad_04,p_blue,65,271040.0,271520.0,0.48,mhh,1,3.0,2.0833333333333335,0,1,-0.053054363,0.0,0.11482923999999999,1.3877787807814457e-17,0.9293086000000002,1.1102230246251565e-16,0.39209789916666665,0.03550361214296499,0.41449083666666664,0.035538477507449415,0.40494627499999997,0.02763070617247218,,,,,,,,
recording_dyad_04,p_blue,66,274880.0,275000.0,0.12,Ja.,1,2.0,8.333333333333334,0,1,0.015560374,0.0,0.11482924,0.0,0.9293086,0.0,0.48749982333333336,0.010688821468719332,0.43771121,0.009636249368722236,0.46260299666666665,0.005449494169005247,,,,,,,,
recording_dyad_04,p_blue,67,277080.0,277320.0,0.24,Ja.,1,2.0,4.166666666666667,0,1,0.015560374,0.0,0.11482923999999999,1.3877787807814457e-17,0.85190916,0.0,0.4301653216666667,0.025183587380090376,0.4198531983333334,0.020820724656668742,0.43737191499999994,0.018746328000210907,,,,,,,,
recording_dyad_04,p_blue,68,278520.0,284920.0,6.4," Ich höre halt allgemein, dass man irgendwie so ein Programm macht, wo man halt irgendwie ein bisschen halt viel lesen muss oder so.",23,4.608695652173913,3.59375,0,1,-0.37225442999999997,5.551115123125783e-17,0.18184341680468755,0.020701167123452432,0.5734998416510417,0.18613534822254935,0.4829207275,0.05831208185297659,0.46865664675000007,0.05184172463690117,0.4453449875624999,0.042821387151255316,,,,,,,,
recording_dyad_04,p_blue,69,285080.0,289480.0,4.4,Also dass man da halt keine Ahnschnitzeljagd oder so macht in ,11,4.636363636363637,2.5,0,1,-0.7329469000000001,1.1102230246251565e-16,0.4234332733712119,0.09129258801599381,0.8489187648181815,0.037038637697399374,0.4990037877272728,0.05968049319050259,0.4775689592727272,0.05565730592192473,0.452036496,0.04076345162425862,,,,,,,,
recording_dyad_04,p_blue,70,290760.0,291880.0,1.12,VR,1,2.0,0.8928571428571428,0,1,-0.028942555,0.0,0.4758193800000002,1.6653345369377348e-16,0.8911847406250001,0.0024460102648620552,0.4828923060714286,0.0338824567510987,0.45675322928571427,0.0359710318430444,0.43795150071428574,0.03826580891815769,,,,,,,,
recording_dyad_04,p_blue,71,293240.0,297600.0,4.36,"Und was halt darum geht, dass man halt auch liest und das, was man halt gelesen hat, auch verstanden hat.",20,4.1,4.587155963302752,0,1,0.016774423000000004,3.469446951953614e-18,0.47581937999999985,1.6653345369377348e-16,0.9164086600000001,1.1102230246251565e-16,0.5069123026605505,0.06421339910191373,0.4783713011926605,0.0553104922926604,0.45428998330275233,0.04209956006805937,,,,,,,,
recording_dyad_04,p_blue,72,308840.0,309400.0,0.56,Genau.,1,5.0,1.7857142857142856,0,1,-0.03396455999999999,6.938893903907228e-18,0.04606922000000001,6.938893903907228e-18,0.9226282739285717,0.006270595223438371,0.46128202642857147,0.04494347260856744,0.4422565942857143,0.042941727252815975,0.4325560792857143,0.022450473188989795,,,,,,,,
recording_dyad_04,p_blue,73,325640.0,326200.0,0.56,ehm,1,3.0,1.7857142857142856,0,1,-0.09930288999999999,1.3877787807814457e-17,0.32683933,0.0,0.10371517399999998,1.3877787807814457e-17,0.44469991357142863,0.050365213944130065,0.4256617392857143,0.04156010008758134,0.4239241614285714,0.040484994035896074,,,,,,,,
recording_dyad_04,p_blue,74,333320.0,333880.0,0.56,ehm,1,3.0,1.7857142857142856,0,1,-0.09930288999999999,1.3877787807814457e-17,0.2809993,0.0,0.4649123,0.0,0.43936037714285714,0.07066233832202334,0.44343645571428564,0.05190566126099869,0.4007830114285715,0.041586234614194986,,,,,,,,
recording_dyad_04,p_blue,75,338960.0,339760.0,0.8,"Ja, schon.",2,3.5,2.5,0,1,0.04176025000000001,1.3877787807814457e-17,0.28099930000000006,5.551115123125783e-17,0.8390093000000001,1.1102230246251565e-16,0.490796059,0.04479777148850284,0.457154312,0.03324927685112484,0.470711104,0.033166513880569716,,,,,,,,
recording_dyad_04,p_blue,76,353840.0,354680.0,0.84,"Ja, ja.",2,2.0,2.380952380952381,0,1,0.15029277000000002,2.7755575615628914e-17,0.4758193800000002,1.6653345369377348e-16,0.9422084700000001,1.1102230246251565e-16,0.4951508499999999,0.051610973311109684,0.46839611,0.04057574784453711,0.45330523476190476,0.02359393364698861,,,,,,,,
recording_dyad_04,p_blue,77,354800.0,356480.0,1.68,"Ich glaube in der ersten, zweiten Klasse ",7,4.714285714285714,4.166666666666667,0,1,-0.03996998400000001,6.938893903907228e-18,0.47581938,0.0,0.9422084699999997,2.220446049250313e-16,0.5135349523809524,0.0678917134166449,0.48651098904761897,0.06284752170004589,0.4578996261904762,0.044698861040391336,,,,,,,,
recording_dyad_04,p_blue,78,357320.0,360360.0,3.04,"scheitert es am Personal, weil man kann nicht einfach ",9,4.888888888888889,2.9605263157894735,0,1,-0.9217357999999999,1.1102230246251565e-16,0.6013327933333334,0.020095000666580255,0.9422084699999997,2.220446049250313e-16,0.49848928736842113,0.050087395820009255,0.4697133711842105,0.04469642217563925,0.44602065736842095,0.039622307801666985,,,,,,,,
recording_dyad_04,p_blue,79,361280.0,363200.0,1.92,jedem Kind so eine Brille in die Hand drücken.,9,4.111111111111111,4.6875,0,1,-0.078727834,0.0,0.84253955,0.0,0.9422084699999999,1.1102230246251565e-16,0.4901841510416667,0.06156699732526755,0.46524413458333336,0.054353355596021474,0.4586152310416667,0.03664631218179744,,,,,,,,
recording_dyad_04,p_blue,80,364320.0,367240.0,2.92,"Sondern man müsste die dann halt auch wirklich betreuen, so wie jetzt hier auch.",14,4.642857142857143,4.794520547945206,0,1,-0.7965195769863015,0.028210870851384337,0.8255850190068492,0.03672090443807972,0.9422084699999999,1.1102230246251565e-16,0.4883128847945206,0.051170957536299855,0.46652374671232877,0.04629446122840219,0.4543601542465754,0.041567449437900424,,,,,,,,
recording_dyad_04,p_blue,81,367240.0,369040.0,1.8,"Das sind auch drei Personen, 15 oder 14.",8,3.875,4.444444444444445,0,1,-0.08184670879999999,0.07165352146286477,0.7164794999999999,1.1102230246251565e-16,0.9422084699999996,3.3306690738754696e-16,0.5134052944444445,0.07205001841115988,0.48119353444444457,0.06932477436036066,0.46593496733333334,0.04874016274867017,,,,,,,,
recording_dyad_04,p_blue,82,370080.0,371320.0,1.24, Zehn Leute da oder so.,5,3.4,4.032258064516129,0,1,-0.27332,0.0,0.5011114990591398,0.041984747391038996,0.9422084700000002,2.220446049250313e-16,0.47595406032258075,0.04130934535115921,0.4513232058064516,0.03083807929883502,0.4644601358064517,0.03299741359842351,,,,,,,,
recording_dyad_04,p_blue,83,375280.0,375840.0,0.56,Ja.,1,2.0,1.7857142857142856,0,1,0.015560373999999997,3.469446951953614e-18,0.4643593700000001,1.1102230246251565e-16,0.9422084700000003,3.3306690738754696e-16,0.48972660928571426,0.03646022614466823,0.45921129571428576,0.03428059545233315,0.44726719357142863,0.026933338286327706,,,,,,,,
recording_dyad_04,p_blue,84,377960.0,379040.0,1.08,ja stimmt,2,4.0,1.8518518518518516,0,1,-0.08420338999999999,1.3877787807814457e-17,0.46435937000000005,5.551115123125783e-17,0.9422084700000001,1.1102230246251565e-16,0.512687654074074,0.039422778341035865,0.48179886074074074,0.03996487923017175,0.48382405703703707,0.034430503682544605,,,,,,,,
recording_dyad_04,p_blue,85,383840.0,384400.0,0.56,Ja.,1,2.0,1.7857142857142856,0,1,0.015560373999999997,3.469446951953614e-18,0.24088930000000003,2.7755575615628914e-17,0.9422084700000003,3.3306690738754696e-16,0.498860112142857,0.057549136474548325,0.4690175785714286,0.0586831490460883,0.452016525,0.04231194929432866,,,,,,,,
recording_dyad_04,p_blue,86,391680.0,392400.0,0.72,Genau.,1,5.0,1.3888888888888888,0,1,-0.033964560000000005,6.938893903907228e-18,0.1464768979537037,0.08008725506204704,0.9422084700000001,1.1102230246251565e-16,0.4366759711111111,0.029127326050278114,0.4285282938888889,0.036610658501259816,0.4318305211111111,0.02520267261123133,,,,,,,,
recording_dyad_04,p_blue,87,395120.0,395640.0,0.52,oh entschuldigung,2,8.0,3.846153846153846,0,1,-0.5859819699999999,1.1102230246251565e-16,0.05179922000000001,6.938893903907228e-18,0.9422084700000002,2.220446049250313e-16,0.5208281353846154,0.08017308314907351,0.49339571230769236,0.07095139850774303,0.4585992230769231,0.06156899318513791,,,,,,,,
recording_dyad_04,p_blue,88,402520.0,403200.0,0.68,"Ja, ja",2,2.0,2.941176470588235,0,1,0.11059454,0.0,0.21223928,0.0,0.9173572085294118,0.021155235333661086,0.47518128941176474,0.044674352679318935,0.4569174052941176,0.03524089755555779,0.4462531599999999,0.03596638038039839,,,,,,,,
recording_dyad_04,p_blue,89,403760.0,408160.0,4.4,"Ja, ich glaube, das ist dann zu durcheinander und dann verstehen das ein paar Kinder nicht.",16,4.5625,3.6363636363636362,0,1,-0.6829890000000002,2.220446049250313e-16,0.43409890228787873,0.0597385798811849,0.9405373504772727,0.004298945969226546,0.5010011343636365,0.05497133097377726,0.47638073245454543,0.05125996804714669,0.44749674772727277,0.04524339825520988,,,,,,,,
recording_dyad_04,p_blue,90,408760.0,410720.0,1.96," Als ich mein Praktikum in der ersten Klasse gemacht habe,",10,4.7,5.1020408163265305,0,1,0.05927240499999999,6.938893903907228e-18,0.47008938,7.092954723563637e-17,0.9422084699999999,1.1102230246251565e-16,0.5102959824489796,0.07135594280979116,0.48665782510204075,0.061908959581365074,0.4537986567346939,0.046331313456980834,,,,,,,,
recording_dyad_04,p_blue,91,411280.0,413560.0,2.28,"  musste ich sechs Kindern auf einmal erklären, wie man QR-Code einscannt.",12,4.916666666666667,5.2631578947368425,0,1,-0.06817651000000001,1.3877787807814457e-17,0.47008938,7.052396479756679e-17,0.6208049066228069,0.1567256866050515,0.49701773877192984,0.06209457118605379,0.46390452192982456,0.05270460363485982,0.4495237319298246,0.05513148285939119,,,,,,,,
recording_dyad_04,p_blue,92,414160.0,414960.0,0.8,Mit einem iPad.,3,4.0,3.75,0,1,0.03599988,0.0,0.47008937999999995,5.551115123125783e-17,0.46491230000000006,5.551115123125783e-17,0.472025101,0.06409729775637502,0.445277566,0.061371885103629606,0.458224053,0.04470345451221114,,,,,,,,
recording_dyad_04,p_blue,93,415040.0,416120.0,1.08,Also eigentlich voll easy.,4,5.5,3.7037037037037033,0,1,0.6766311000000003,2.220446049250313e-16,0.4700893799999999,8.546500828371396e-17,0.4649123,0.0,0.4942608314814815,0.0605692280272021,0.4631277040740741,0.04786350215138998,0.4556922062962962,0.044401979795137866,,,,,,,,
recording_dyad_04,p_blue,94,416160.0,416680.0,0.52,ja,1,2.0,1.923076923076923,0,1,-0.0068653820000000015,1.734723475976807e-18,0.47008938000000006,1.120847410475449e-16,0.4649123,0.0,0.507173496923077,0.02849522764849268,0.4685839461538462,0.026070171637444947,0.47866703384615394,0.030115612544857232,,,,,,,,
recording_dyad_04,p_blue,95,416960.0,422040.0,5.08,"Aber ich war schon so überfordert, weil irgendwie schon drei Kinder, nachdem sie das iPad in der Hand kommen haben, einfach raus mit den Bildern gemacht haben.",27,4.777777777777778,5.31496062992126,0,1,-0.7620564700000001,1.1102230246251565e-16,0.6860585901902886,0.15706493531072724,0.4649123000000001,1.1102230246251565e-16,0.5041177896850394,0.0671976582734944,0.47151506440944885,0.059397423372375246,0.45649570370078746,0.04711272969088285,,,,,,,,
recording_dyad_04,p_blue,96,422840.0,425400.0,2.56,"Und ich war so, stopp, stopp, müllt nicht, das iPad zu.",11,3.6363636363636362,4.296875,0,1,-0.6742868399999999,1.1102230246251565e-16,0.8883348342578127,0.0003553170632500678,0.4649123,0.0,0.49138134125,0.06201790418316158,0.46293416734375004,0.05586779680367347,0.44777033359375,0.04347140935742984,,,,,,,,
recording_dyad_04,p_blue,97,425440.0,427000.0,1.56,Hört mir jetzt erstmal zu und so.,7,3.7142857142857144,4.487179487179487,0,1,-0.2566863999999999,5.551115123125783e-17,0.8883796,0.0,0.46491230000000017,1.6653345369377348e-16,0.4847394392307692,0.06201305277130044,0.45801593923076933,0.05216194001490528,0.43433652153846164,0.044222663231443256,,,,,,,,
recording_dyad_04,p_blue,98,427080.0,429200.0,2.12,"Aber die waren so aufgeregt, weil sie das iPad in der Hand hatten.",13,4.0,6.132075471698113,0,1,0.32914260000000006,5.551115123125783e-17,0.8883796000000002,1.1102230246251565e-16,0.46491230000000017,1.6653345369377348e-16,0.5008822733962264,0.06091470155823927,0.47036693849056604,0.05299756898104166,0.46866786641509445,0.03813772167467142,,,,,,,,
recording_dyad_04,p_blue,99,434240.0,434760.0,0.52,ja,1,2.0,1.923076923076923,0,1,-0.0068653820000000015,1.734723475976807e-18,0.30964932000000006,5.551115123125783e-17,0.4649123,0.0,0.5125625323076922,0.0339468825049876,0.4848953823076923,0.02725290727221429,0.4814276592307692,0.03654448489586891,,,,,,,,
recording_dyad_04,p_blue,100,437840.0,438360.0,0.52,ja,1,2.0,1.923076923076923,0,1,-0.0068653820000000015,1.734723475976807e-18,0.30964932000000006,5.551115123125783e-17,0.8313189750000002,0.009426849999999973,0.4760801807692308,0.031172531039545665,0.4576376215384616,0.028567383873492697,0.47554737384615386,0.023367477269553204,,,,,,,,
recording_dyad_04,p_blue,101,439160.0,439680.0,0.52,ja,1,2.0,1.923076923076923,0,1,-0.0068653820000000015,1.734723475976807e-18,0.30964932000000006,5.551115123125783e-17,0.8749801749999999,0.005035372550020494,0.4936152215384615,0.061269065448903946,0.46253610307692306,0.04699126059242184,0.4409867092307692,0.030394529769079127,,,,,,,,
recording_dyad_04,p_blue,102,439840.0,440160.0,0.32,ja,1,2.0,3.125,0,1,-0.006865382,0.0,0.30964932,0.0,0.877709,0.0,0.51122745875,0.04515112137462824,0.46752867749999993,0.0422134369354376,0.47200528124999996,0.03569889195305907,,,,,,,,
recording_dyad_04,p_blue,103,441320.0,441640.0,0.32,ja,1,2.0,3.125,0,1,-0.006865382,0.0,0.3724406039583333,0.009806209120083132,0.877709,0.0,0.48831467875,0.03258675359808353,0.4722132525,0.040996591233211,0.46774498625,0.03190698452147585,,,,,,,,
recording_dyad_04,p_blue,104,443640.0,443920.0,0.28,ja,1,2.0,3.571428571428571,0,1,-0.0068653820000000015,1.734723475976807e-18,0.48154937999999997,5.551115123125783e-17,0.8777090000000001,1.1102230246251565e-16,0.46151058428571423,0.039114658541575614,0.4414329671428571,0.04892260703234585,0.4285329871428572,0.03815128722643939,,,,,,,,
recording_dyad_04,p_blue,105,444840.0,445800.0,0.96,"Ja, das stimmt.",3,3.6666666666666665,3.125,0,1,0.060805157,0.0,0.48154937999999997,5.551115123125783e-17,0.877709,0.0,0.5032054816666666,0.052500001291138514,0.48699385999999995,0.047826156577105906,0.4519349675,0.036152811552731756,,,,,,,,
recording_dyad_04,p_blue,106,447080.0,447600.0,0.52,ja,1,2.0,1.923076923076923,0,1,-0.0068653820000000015,1.734723475976807e-18,0.4599884116666667,0.056466239467836396,0.8777089999999999,1.1102230246251565e-16,0.4723155023076923,0.04098020935273177,0.4453304146153846,0.02414506774919167,0.45783768999999996,0.034790411686667126,,,,,,,,
recording_dyad_04,p_blue,107,450920.0,451200.0,0.28,Ja.,1,2.0,3.571428571428571,0,1,0.015560374,0.0,0.40132937,0.0,0.36232738857142854,0.014432341612475216,0.49500068857142854,0.02895926569806012,0.45568001142857145,0.029872376343554996,0.4624438442857143,0.014298992375688423,,,,,,,,
recording_dyad_04,p_blue,108,452400.0,452680.0,0.28,Ja.,1,2.0,3.571428571428571,0,1,0.015560374,0.0,0.40132937,0.0,0.6284645264285713,0.0846379428949419,0.46489366857142855,0.03210902863943519,0.44183886,0.03614570895853773,0.40489361428571435,0.0459061644811562,,,,,,,,
recording_dyad_04,p_blue,109,453120.0,453800.0,0.68,genau.,1,5.0,1.4705882352941175,0,1,-0.12290831,0.0,0.40132937,0.0,0.7874097,0.0,0.508582564117647,0.07439164973840301,0.4750886270588235,0.062157561600858745,0.4521846064705882,0.05897232158471922,,,,,,,,
recording_dyad_04,p_blue,110,453880.0,457920.0,4.04,Aber da kann man es dann nicht wirklich... In der vierten Klasse ist ja auch so Mülltrennung ein großes Thema.,20,4.35,4.9504950495049505,0,1,-0.8566685299999999,1.1102230246251565e-16,0.45167016537128707,0.02070546868148773,0.5248882838036304,0.25086374895425884,0.49854192138613873,0.06718256434022031,0.47598843574257427,0.06540496471104558,0.45320893881188123,0.05389269614642458,,,,,,,,
recording_dyad_04,p_blue,111,458280.0,461520.0,3.24,Dann können wir ja auch in VR Müll trennen und so weiter.,12,3.75,3.7037037037037033,0,1,-0.31875780000000004,5.551115123125783e-17,0.46435937,0.0,0.5481245840946503,0.0513297944472318,0.49578933320987656,0.0468896941761438,0.470830597654321,0.0460639662950814,0.450999761851852,0.03638121345375833,,,,,,,,
recording_dyad_04,p_blue,112,466360.0,466680.0,0.32,ja,1,2.0,3.125,0,1,-0.006865382,0.0,0.46435937,0.0,0.85190916,0.0,0.5184430975000001,0.06481340445483764,0.4856466575,0.05778466295232472,0.47275822,0.02981574430883119,,,,,,,,
recording_dyad_04,p_blue,113,467120.0,467440.0,0.32,ja,1,2.0,3.125,0,1,-0.006865382,0.0,0.46435937,0.0,0.85190916,0.0,0.49206913375,0.05067099852026724,0.46491774875,0.05009984107607989,0.4355334425,0.033092773615578344,,,,,,,,
