,task_eng,conf,seconds,seconds_interaction
14289,mid,1,158.76666666666668,136.7888888888889
14290,mid,1,158.77777777777777,136.8
14291,mid,1,158.7888888888889,136.8111111111111
14292,mid,1,158.8,136.82222222222222
14293,mid,1,158.81111111111113,136.83333333333334
14294,mid,1,158.82222222222222,136.84444444444446
14295,mid,1,158.83333333333334,136.85555555555555
14296,mid,1,158.84444444444446,136.86666666666667
14297,mid,1,158.85555555555555,136.8777777777778
14298,mid,1,158.86666666666667,136.88888888888889
14299,mid,1,158.8777777777778,136.9
14300,mid,1,158.88888888888889,136.91111111111113
14301,mid,1,158.9,136.92222222222222
14302,mid,1,158.91111111111113,136.93333333333334
14303,mid,1,158.92222222222222,136.94444444444446
14304,mid,1,158.93333333333334,136.95555555555555
14305,mid,1,158.94444444444446,136.96666666666667
14306,mid,1,158.95555555555555,136.9777777777778
14307,mid,1,158.96666666666667,136.98888888888888
14308,mid,1,158.9777777777778,137.0
14309,mid,1,158.9888888888889,137.01111111111112
14310,mid,1,159.0,137.02222222222224
14311,mid,1,159.01111111111112,137.03333333333333
14312,mid,1,159.02222222222224,137.04444444444445
14313,mid,1,159.03333333333333,137.05555555555557
14314,mid,1,159.04444444444445,137.06666666666666
14315,mid,1,159.05555555555557,137.07777777777778
14316,mid,1,159.06666666666666,137.0888888888889
14317,mid,1,159.07777777777778,137.1
14318,mid,1,159.0888888888889,137.11111111111111
14319,mid,1,159.1,137.12222222222223
14320,mid,1,159.11111111111111,137.13333333333333
14321,mid,1,159.12222222222223,137.14444444444445
14322,mid,1,159.13333333333333,137.15555555555557
14323,mid,1,159.14444444444445,137.16666666666669
14324,mid,1,159.15555555555557,137.17777777777778
14325,mid,1,159.16666666666669,137.1888888888889
14326,mid,1,159.17777777777778,137.20000000000002
14327,mid,1,159.1888888888889,137.2111111111111
14328,mid,1,159.20000000000002,137.22222222222223
14329,mid,1,159.2111111111111,137.23333333333335
14330,mid,1,159.22222222222223,137.24444444444444
14331,mid,1,159.23333333333335,137.25555555555556
14332,mid,1,159.24444444444444,137.26666666666668
14333,mid,1,159.25555555555556,137.27777777777777
14334,mid,1,159.26666666666668,137.2888888888889
14335,mid,1,159.27777777777777,137.3
14336,mid,1,159.2888888888889,137.3111111111111
14337,mid,1,159.3,137.32222222222222
14338,mid,1,159.31111111111113,137.33333333333334
14339,mid,1,159.32222222222222,137.34444444444446
14340,mid,1,159.33333333333334,137.35555555555555
14341,mid,1,159.34444444444446,137.36666666666667
14342,mid,1,159.35555555555555,137.3777777777778
14343,mid,1,159.36666666666667,137.38888888888889
14344,mid,1,159.3777777777778,137.4
14345,mid,1,159.38888888888889,137.41111111111113
14346,mid,1,159.4,137.42222222222222
14347,mid,1,159.41111111111113,137.43333333333334
14348,mid,1,159.42222222222222,137.44444444444446
14349,mid,1,159.43333333333334,137.45555555555555
14350,mid,1,159.44444444444446,137.46666666666667
14351,mid,1,159.45555555555555,137.4777777777778
14352,mid,1,159.46666666666667,137.48888888888888
14353,mid,1,159.4777777777778,137.5
14354,mid,1,159.4888888888889,137.51111111111112
14355,mid,1,159.5,137.52222222222224
14356,mid,1,159.51111111111112,137.53333333333333
14357,mid,1,159.52222222222224,137.54444444444445
14358,mid,1,159.53333333333333,137.55555555555557
14359,mid,1,159.54444444444445,137.56666666666666
14360,mid,1,159.55555555555557,137.57777777777778
14361,mid,1,159.56666666666666,137.5888888888889
14362,mid,1,159.57777777777778,137.6
14363,mid,1,159.5888888888889,137.61111111111111
14364,mid,1,159.6,137.62222222222223
14365,mid,1,159.61111111111111,137.63333333333333
14366,mid,1,159.62222222222223,137.64444444444445
14367,mid,1,159.63333333333333,137.65555555555557
14368,mid,1,159.64444444444445,137.66666666666669
14369,mid,1,159.65555555555557,137.67777777777778
14370,mid,1,159.66666666666669,137.6888888888889
14371,mid,1,159.67777777777778,137.70000000000002
14372,mid,1,159.6888888888889,137.7111111111111
14373,mid,1,159.70000000000002,137.72222222222223
14374,mid,1,159.7111111111111,137.73333333333335
14375,mid,1,159.72222222222223,137.74444444444444
14376,mid,1,159.73333333333335,137.75555555555556
14377,mid,1,159.74444444444444,137.76666666666668
14378,mid,1,159.75555555555556,137.77777777777777
14379,mid,1,159.76666666666668,137.7888888888889
14380,mid,1,159.77777777777777,137.8
14381,mid,1,159.7888888888889,137.8111111111111
14382,mid,1,159.8,137.82222222222222
14383,mid,1,159.81111111111113,137.83333333333334
14384,mid,1,159.82222222222222,137.84444444444446
14385,mid,1,159.83333333333334,137.85555555555555
14386,mid,1,159.84444444444446,137.86666666666667
14387,mid,1,159.85555555555555,137.8777777777778
14388,mid,1,159.86666666666667,137.88888888888889
14389,mid,1,159.8777777777778,137.9
14390,mid,1,159.88888888888889,137.91111111111113
14391,mid,1,159.9,137.92222222222222
14392,mid,1,159.91111111111113,137.93333333333334
14393,mid,1,159.92222222222222,137.94444444444446
14394,mid,1,159.93333333333334,137.95555555555555
14395,mid,1,159.94444444444446,137.96666666666667
14396,mid,1,159.95555555555555,137.9777777777778
14397,mid,1,159.96666666666667,137.98888888888888
14398,mid,1,159.9777777777778,138.0
14399,mid,1,159.9888888888889,138.01111111111112
14400,mid,1,160.0,138.02222222222224
14401,mid,1,160.01111111111112,138.03333333333333
14402,mid,1,160.02222222222224,138.04444444444445
14403,mid,1,160.03333333333333,138.05555555555557
14404,mid,1,160.04444444444445,138.06666666666666
14405,mid,1,160.05555555555557,138.07777777777778
14406,mid,1,160.06666666666666,138.0888888888889
14407,mid,1,160.07777777777778,138.1
14408,mid,1,160.0888888888889,138.11111111111111
14409,mid,1,160.1,138.12222222222223
14410,mid,1,160.11111111111111,138.13333333333333
14411,mid,1,160.12222222222223,138.14444444444445
14412,mid,1,160.13333333333333,138.15555555555557
14413,mid,1,160.14444444444445,138.16666666666669
14414,mid,1,160.15555555555557,138.17777777777778
14415,mid,1,160.16666666666669,138.1888888888889
14416,mid,1,160.17777777777778,138.20000000000002
14417,mid,1,160.1888888888889,138.2111111111111
14418,mid,1,160.20000000000002,138.22222222222223
14419,mid,1,160.2111111111111,138.23333333333335
14420,mid,1,160.22222222222223,138.24444444444444
14421,mid,1,160.23333333333335,138.25555555555556
14422,mid,1,160.24444444444444,138.26666666666668
14423,mid,1,160.25555555555556,138.27777777777777
14424,mid,1,160.26666666666668,138.2888888888889
14425,mid,1,160.27777777777777,138.3
14426,mid,1,160.2888888888889,138.3111111111111
14427,mid,1,160.3,138.32222222222222
14428,mid,1,160.31111111111113,138.33333333333334
14429,mid,1,160.32222222222222,138.34444444444446
14430,mid,1,160.33333333333334,138.35555555555555
14431,mid,1,160.34444444444446,138.36666666666667
14432,mid,1,160.35555555555555,138.3777777777778
14433,mid,1,160.36666666666667,138.38888888888889
14434,mid,1,160.3777777777778,138.4
14435,mid,1,160.38888888888889,138.41111111111113
14436,mid,1,160.4,138.42222222222222
14437,mid,1,160.41111111111113,138.43333333333334
14438,mid,1,160.42222222222222,138.44444444444446
14439,mid,1,160.43333333333334,138.45555555555555
14440,mid,1,160.44444444444446,138.46666666666667
14441,mid,1,160.45555555555555,138.4777777777778
14442,mid,1,160.46666666666667,138.48888888888888
14443,mid,1,160.4777777777778,138.5
14444,mid,1,160.4888888888889,138.51111111111112
14445,mid,1,160.5,138.52222222222224
14446,mid,1,160.51111111111112,138.53333333333333
14447,mid,1,160.52222222222224,138.54444444444445
14448,mid,1,160.53333333333333,138.55555555555557
14449,mid,1,160.54444444444445,138.56666666666666
14450,mid,1,160.55555555555557,138.57777777777778
14451,mid,1,160.56666666666666,138.5888888888889
14452,mid,1,160.57777777777778,138.6
14453,mid,1,160.5888888888889,138.61111111111111
14454,mid,1,160.6,138.62222222222223
14455,mid,1,160.61111111111111,138.63333333333333
14456,mid,1,160.62222222222223,138.64444444444445
14457,mid,1,160.63333333333333,138.65555555555557
14458,mid,1,160.64444444444445,138.66666666666669
14459,mid,1,160.65555555555557,138.67777777777778
14460,mid,1,160.66666666666669,138.6888888888889
14461,mid,1,160.67777777777778,138.70000000000002
14462,mid,1,160.6888888888889,138.7111111111111
14463,mid,1,160.70000000000002,138.72222222222223
14464,mid,1,160.7111111111111,138.73333333333335
14465,mid,1,160.72222222222223,138.74444444444444
14466,mid,1,160.73333333333335,138.75555555555556
14467,mid,1,160.74444444444444,138.76666666666668
14468,mid,1,160.75555555555556,138.77777777777777
14469,mid,1,160.76666666666668,138.7888888888889
14470,mid,1,160.77777777777777,138.8
14471,mid,1,160.7888888888889,138.8111111111111
14472,mid,1,160.8,138.82222222222222
14473,mid,1,160.81111111111113,138.83333333333334
14474,mid,1,160.82222222222222,138.84444444444446
14475,mid,1,160.83333333333334,138.85555555555555
14476,mid,1,160.84444444444446,138.86666666666667
14477,mid,1,160.85555555555555,138.8777777777778
14478,mid,1,160.86666666666667,138.88888888888889
14479,mid,1,160.8777777777778,138.9
14480,mid,1,160.88888888888889,138.91111111111113
14481,mid,1,160.9,138.92222222222222
14482,mid,1,160.91111111111113,138.93333333333334
14483,mid,1,160.92222222222222,138.94444444444446
14484,mid,1,160.93333333333334,138.95555555555555
14485,mid,1,160.94444444444446,138.96666666666667
14486,mid,1,160.95555555555555,138.9777777777778
14487,mid,1,160.96666666666667,138.98888888888888
14488,mid,1,160.9777777777778,139.0
14489,mid,1,160.9888888888889,139.01111111111112
14490,mid,1,161.0,139.02222222222224
14491,mid,1,161.01111111111112,139.03333333333333
14492,mid,1,161.02222222222224,139.04444444444445
14493,mid,1,161.03333333333333,139.05555555555557
14494,mid,1,161.04444444444445,139.06666666666666
14495,mid,1,161.05555555555557,139.07777777777778
14496,mid,1,161.06666666666666,139.0888888888889
14497,mid,1,161.07777777777778,139.1
14498,mid,1,161.0888888888889,139.11111111111111
14499,mid,1,161.1,139.12222222222223
14500,mid,1,161.11111111111111,139.13333333333333
14501,mid,1,161.12222222222223,139.14444444444445
14502,mid,1,161.13333333333333,139.15555555555557
14503,mid,1,161.14444444444445,139.16666666666669
14504,mid,1,161.15555555555557,139.17777777777778
14505,mid,1,161.16666666666669,139.1888888888889
14506,mid,1,161.17777777777778,139.20000000000002
14507,mid,1,161.1888888888889,139.2111111111111
14508,mid,1,161.20000000000002,139.22222222222223
14509,mid,1,161.2111111111111,139.23333333333335
14510,mid,1,161.22222222222223,139.24444444444444
14511,mid,1,161.23333333333335,139.25555555555556
14512,mid,1,161.24444444444444,139.26666666666668
14513,mid,1,161.25555555555556,139.27777777777777
14514,mid,1,161.26666666666668,139.2888888888889
14515,mid,1,161.27777777777777,139.3
14516,mid,1,161.2888888888889,139.3111111111111
14517,mid,1,161.3,139.32222222222222
14518,mid,1,161.31111111111113,139.33333333333334
14519,mid,1,161.32222222222222,139.34444444444446
14520,mid,1,161.33333333333334,139.35555555555555
14521,mid,1,161.34444444444446,139.36666666666667
14522,mid,1,161.35555555555555,139.3777777777778
14523,mid,1,161.36666666666667,139.38888888888889
14524,mid,1,161.3777777777778,139.4
14525,mid,1,161.38888888888889,139.41111111111113
14526,mid,1,161.4,139.42222222222222
14527,mid,1,161.41111111111113,139.43333333333334
14528,mid,1,161.42222222222222,139.44444444444446
14529,mid,1,161.43333333333334,139.45555555555555
14530,mid,1,161.44444444444446,139.46666666666667
14531,mid,1,161.45555555555555,139.4777777777778
14532,mid,1,161.46666666666667,139.48888888888888
14533,mid,1,161.4777777777778,139.5
14534,mid,1,161.4888888888889,139.51111111111112
14535,mid,1,161.5,139.52222222222224
14536,mid,1,161.51111111111112,139.53333333333333
14537,mid,1,161.52222222222224,139.54444444444445
14538,mid,1,161.53333333333333,139.55555555555557
14539,mid,1,161.54444444444445,139.56666666666666
14540,mid,1,161.55555555555557,139.57777777777778
14541,mid,1,161.56666666666666,139.5888888888889
14542,mid,1,161.57777777777778,139.6
14543,mid,1,161.5888888888889,139.61111111111111
14544,mid,1,161.6,139.62222222222223
14545,mid,1,161.61111111111111,139.63333333333333
14546,mid,1,161.62222222222223,139.64444444444445
14547,mid,1,161.63333333333333,139.65555555555557
14548,mid,1,161.64444444444445,139.66666666666669
14549,mid,1,161.65555555555557,139.67777777777778
14550,mid,1,161.66666666666669,139.6888888888889
14551,mid,1,161.67777777777778,139.70000000000002
14552,mid,1,161.6888888888889,139.7111111111111
14553,mid,1,161.70000000000002,139.72222222222223
14554,mid,1,161.7111111111111,139.73333333333335
14555,mid,1,161.72222222222223,139.74444444444444
14556,mid,1,161.73333333333335,139.75555555555556
14557,mid,1,161.74444444444444,139.76666666666668
14558,mid,1,161.75555555555556,139.77777777777777
14559,mid,1,161.76666666666668,139.7888888888889
14560,mid,1,161.77777777777777,139.8
14561,mid,1,161.7888888888889,139.8111111111111
14562,mid,1,161.8,139.82222222222222
14563,mid,1,161.81111111111113,139.83333333333334
14564,mid,1,161.82222222222222,139.84444444444446
14565,mid,1,161.83333333333334,139.85555555555555
14566,mid,1,161.84444444444446,139.86666666666667
14567,mid,1,161.85555555555555,139.8777777777778
14568,mid,1,161.86666666666667,139.88888888888889
14569,mid,1,161.8777777777778,139.9
14570,mid,1,161.88888888888889,139.91111111111113
14571,mid,1,161.9,139.92222222222222
14572,mid,1,161.91111111111113,139.93333333333334
14573,mid,1,161.92222222222222,139.94444444444446
14574,mid,1,161.93333333333334,139.95555555555555
14575,mid,1,161.94444444444446,139.96666666666667
14576,mid,1,161.95555555555555,139.9777777777778
14577,mid,1,161.96666666666667,139.98888888888888
14578,mid,1,161.9777777777778,140.0
14579,mid,1,161.9888888888889,140.01111111111112
14580,mid,1,162.0,140.02222222222224
14581,mid,1,162.01111111111112,140.03333333333333
14582,mid,1,162.02222222222224,140.04444444444445
14583,mid,1,162.03333333333333,140.05555555555557
14584,mid,1,162.04444444444445,140.06666666666666
14585,mid,1,162.05555555555557,140.07777777777778
14586,mid,1,162.06666666666666,140.0888888888889
14587,mid,1,162.07777777777778,140.1
14588,mid,1,162.0888888888889,140.11111111111111
14589,mid,1,162.1,140.12222222222223
14590,mid,1,162.11111111111111,140.13333333333333
14591,mid,1,162.12222222222223,140.14444444444445
14592,mid,1,162.13333333333333,140.15555555555557
14593,mid,1,162.14444444444445,140.16666666666669
14594,mid,1,162.15555555555557,140.17777777777778
14595,mid,1,162.16666666666669,140.1888888888889
14596,mid,1,162.17777777777778,140.20000000000002
14597,mid,1,162.1888888888889,140.2111111111111
14598,mid,1,162.20000000000002,140.22222222222223
14599,mid,1,162.2111111111111,140.23333333333335
14600,mid,1,162.22222222222223,140.24444444444444
14601,mid,1,162.23333333333335,140.25555555555556
14602,mid,1,162.24444444444444,140.26666666666668
14603,mid,1,162.25555555555556,140.27777777777777
14604,mid,1,162.26666666666668,140.2888888888889
14605,mid,1,162.27777777777777,140.3
14606,mid,1,162.2888888888889,140.3111111111111
14607,mid,1,162.3,140.32222222222222
14608,mid,1,162.31111111111113,140.33333333333334
14609,mid,1,162.32222222222222,140.34444444444446
14610,mid,1,162.33333333333334,140.35555555555555
14611,mid,1,162.34444444444446,140.36666666666667
14612,mid,1,162.35555555555555,140.3777777777778
14613,mid,1,162.36666666666667,140.38888888888889
14614,mid,1,162.3777777777778,140.4
14615,mid,1,162.38888888888889,140.41111111111113
14616,mid,1,162.4,140.42222222222222
14617,mid,1,162.41111111111113,140.43333333333334
14618,mid,1,162.42222222222222,140.44444444444446
14619,mid,1,162.43333333333334,140.45555555555555
14620,mid,1,162.44444444444446,140.46666666666667
14621,mid,1,162.45555555555555,140.4777777777778
14622,mid,1,162.46666666666667,140.48888888888888
14623,mid,1,162.4777777777778,140.5
14624,mid,1,162.4888888888889,140.51111111111112
14625,mid,1,162.5,140.52222222222224
14626,mid,1,162.51111111111112,140.53333333333333
14627,mid,1,162.52222222222224,140.54444444444445
14628,mid,1,162.53333333333333,140.55555555555557
14629,mid,1,162.54444444444445,140.56666666666666
14630,mid,1,162.55555555555557,140.57777777777778
14631,mid,1,162.56666666666666,140.5888888888889
14632,mid,1,162.57777777777778,140.6
14633,mid,1,162.5888888888889,140.61111111111111
14634,mid,1,162.6,140.62222222222223
14635,mid,1,162.61111111111111,140.63333333333333
14636,mid,1,162.62222222222223,140.64444444444445
14637,mid,1,162.63333333333333,140.65555555555557
14638,mid,1,162.64444444444445,140.66666666666669
14639,mid,1,162.65555555555557,140.67777777777778
14640,mid,1,162.66666666666669,140.6888888888889
14641,mid,1,162.67777777777778,140.70000000000002
14642,mid,1,162.6888888888889,140.7111111111111
14643,mid,1,162.70000000000002,140.72222222222223
14644,mid,1,162.7111111111111,140.73333333333335
14645,mid,1,162.72222222222223,140.74444444444444
14646,mid,1,162.73333333333335,140.75555555555556
14647,mid,1,162.74444444444444,140.76666666666668
14648,mid,1,162.75555555555556,140.77777777777777
14649,mid,1,162.76666666666668,140.7888888888889
14650,mid,1,162.77777777777777,140.8
14651,mid,1,162.7888888888889,140.8111111111111
14652,mid,1,162.8,140.82222222222222
14653,mid,1,162.81111111111113,140.83333333333334
14654,mid,1,162.82222222222222,140.84444444444446
14655,mid,1,162.83333333333334,140.85555555555555
14656,mid,1,162.84444444444446,140.86666666666667
14657,mid,1,162.85555555555555,140.8777777777778
14658,mid,1,162.86666666666667,140.88888888888889
14659,mid,1,162.8777777777778,140.9
14660,mid,1,162.88888888888889,140.91111111111113
14661,mid,1,162.9,140.92222222222222
14662,mid,1,162.91111111111113,140.93333333333334
14663,mid,1,162.92222222222222,140.94444444444446
14664,mid,1,162.93333333333334,140.95555555555555
14665,mid,1,162.94444444444446,140.96666666666667
14666,mid,1,162.95555555555555,140.9777777777778
14667,mid,1,162.96666666666667,140.9888888888889
14668,mid,1,162.9777777777778,141.0
14669,mid,1,162.9888888888889,141.01111111111112
14670,mid,1,163.0,141.02222222222224
14671,mid,1,163.01111111111112,141.03333333333333
14672,mid,1,163.02222222222224,141.04444444444445
14673,mid,1,163.03333333333333,141.05555555555557
14674,mid,1,163.04444444444445,141.06666666666666
14675,mid,1,163.05555555555557,141.07777777777778
14676,mid,1,163.06666666666666,141.0888888888889
14677,mid,1,163.07777777777778,141.1
14678,mid,1,163.0888888888889,141.11111111111111
14679,mid,1,163.1,141.12222222222223
14680,mid,1,163.11111111111111,141.13333333333333
14681,mid,1,163.12222222222223,141.14444444444445
14682,mid,1,163.13333333333333,141.15555555555557
14683,mid,1,163.14444444444445,141.16666666666669
14684,mid,1,163.15555555555557,141.17777777777778
14685,mid,1,163.16666666666669,141.1888888888889
14686,mid,1,163.17777777777778,141.20000000000002
14687,mid,1,163.1888888888889,141.2111111111111
14688,mid,1,163.20000000000002,141.22222222222223
14689,mid,1,163.2111111111111,141.23333333333335
14690,mid,1,163.22222222222223,141.24444444444444
14691,mid,1,163.23333333333335,141.25555555555556
14692,mid,1,163.24444444444444,141.26666666666668
14693,mid,1,163.25555555555556,141.27777777777777
14694,mid,1,163.26666666666668,141.2888888888889
14695,mid,1,163.27777777777777,141.3
14696,mid,1,163.2888888888889,141.3111111111111
14697,mid,1,163.3,141.32222222222222
14698,mid,1,163.31111111111113,141.33333333333334
14699,mid,1,163.32222222222222,141.34444444444446
14700,mid,1,163.33333333333334,141.35555555555555
14701,mid,1,163.34444444444446,141.36666666666667
14702,mid,1,163.35555555555555,141.3777777777778
14703,mid,1,163.36666666666667,141.38888888888889
14704,mid,1,163.3777777777778,141.4
14705,mid,1,163.38888888888889,141.41111111111113
14706,mid,1,163.4,141.42222222222222
14707,mid,1,163.41111111111113,141.43333333333334
14708,mid,1,163.42222222222222,141.44444444444446
14709,mid,1,163.43333333333334,141.45555555555555
14710,mid,1,163.44444444444446,141.46666666666667
14711,mid,1,163.45555555555555,141.4777777777778
14712,mid,1,163.46666666666667,141.4888888888889
14713,mid,1,163.4777777777778,141.5
14714,mid,1,163.4888888888889,141.51111111111112
14715,mid,1,163.5,141.52222222222224
14716,mid,1,163.51111111111112,141.53333333333333
14717,mid,1,163.52222222222224,141.54444444444445
14718,mid,1,163.53333333333333,141.55555555555557
14719,mid,1,163.54444444444445,141.56666666666666
14720,mid,1,163.55555555555557,141.57777777777778
14721,mid,1,163.56666666666666,141.5888888888889
14722,mid,1,163.57777777777778,141.6
14723,mid,1,163.5888888888889,141.61111111111111
14724,mid,1,163.6,141.62222222222223
14725,mid,1,163.61111111111111,141.63333333333333
14726,mid,1,163.62222222222223,141.64444444444445
14727,mid,1,163.63333333333333,141.65555555555557
14728,mid,1,163.64444444444445,141.66666666666669
14729,mid,1,163.65555555555557,141.67777777777778
14730,mid,1,163.66666666666669,141.6888888888889
14731,mid,1,163.67777777777778,141.70000000000002
14732,mid,1,163.6888888888889,141.7111111111111
14733,mid,1,163.70000000000002,141.72222222222223
14734,mid,1,163.7111111111111,141.73333333333335
14735,mid,1,163.72222222222223,141.74444444444444
14736,mid,1,163.73333333333335,141.75555555555556
14737,mid,1,163.74444444444444,141.76666666666668
14738,mid,1,163.75555555555556,141.77777777777777
14739,mid,1,163.76666666666668,141.7888888888889
14740,mid,1,163.77777777777777,141.8
14741,mid,1,163.7888888888889,141.8111111111111
14742,mid,1,163.8,141.82222222222222
14743,mid,1,163.81111111111113,141.83333333333334
14744,mid,1,163.82222222222222,141.84444444444446
14745,mid,1,163.83333333333334,141.85555555555555
14746,mid,1,163.84444444444446,141.86666666666667
14747,mid,1,163.85555555555555,141.8777777777778
14748,mid,1,163.86666666666667,141.88888888888889
14749,mid,1,163.8777777777778,141.9
14750,mid,1,163.88888888888889,141.91111111111113
14751,mid,1,163.9,141.92222222222222
14752,mid,1,163.91111111111113,141.93333333333334
14753,mid,1,163.92222222222222,141.94444444444446
14754,mid,1,163.93333333333334,141.95555555555555
14755,mid,1,163.94444444444446,141.96666666666667
14756,mid,1,163.95555555555555,141.9777777777778
14757,mid,1,163.96666666666667,141.9888888888889
14758,mid,1,163.9777777777778,142.0
14759,mid,1,163.9888888888889,142.01111111111112
14760,mid,1,164.0,142.02222222222224
14761,mid,1,164.01111111111112,142.03333333333333
14762,mid,1,164.02222222222224,142.04444444444445
14763,mid,1,164.03333333333333,142.05555555555557
14764,mid,1,164.04444444444445,142.06666666666666
14765,mid,1,164.05555555555557,142.07777777777778
14766,mid,1,164.06666666666666,142.0888888888889
14767,mid,1,164.07777777777778,142.1
14768,mid,1,164.0888888888889,142.11111111111111
14769,mid,1,164.1,142.12222222222223
14770,mid,1,164.11111111111111,142.13333333333333
14771,mid,1,164.12222222222223,142.14444444444445
14772,mid,1,164.13333333333333,142.15555555555557
14773,mid,1,164.14444444444445,142.16666666666669
14774,mid,1,164.15555555555557,142.17777777777778
14775,mid,1,164.16666666666669,142.1888888888889
14776,mid,1,164.17777777777778,142.20000000000002
14777,mid,1,164.1888888888889,142.2111111111111
14778,mid,1,164.20000000000002,142.22222222222223
14779,mid,1,164.2111111111111,142.23333333333335
14780,mid,1,164.22222222222223,142.24444444444444
14781,mid,1,164.23333333333335,142.25555555555556
14782,mid,1,164.24444444444444,142.26666666666668
14783,mid,1,164.25555555555556,142.27777777777777
14784,mid,1,164.26666666666668,142.2888888888889
14785,mid,1,164.27777777777777,142.3
14786,mid,1,164.2888888888889,142.3111111111111
14787,mid,1,164.3,142.32222222222222
14788,mid,1,164.31111111111113,142.33333333333334
14789,mid,1,164.32222222222222,142.34444444444446
14790,mid,1,164.33333333333334,142.35555555555555
14791,mid,1,164.34444444444446,142.36666666666667
14792,mid,1,164.35555555555555,142.3777777777778
14793,mid,1,164.36666666666667,142.38888888888889
14794,mid,1,164.3777777777778,142.4
14795,mid,1,164.38888888888889,142.41111111111113
14796,mid,1,164.4,142.42222222222222
14797,mid,1,164.41111111111113,142.43333333333334
14798,mid,1,164.42222222222222,142.44444444444446
14799,mid,1,164.43333333333334,142.45555555555555
14800,mid,1,164.44444444444446,142.46666666666667
14801,mid,1,164.45555555555555,142.4777777777778
14802,mid,1,164.46666666666667,142.4888888888889
14803,mid,1,164.4777777777778,142.5
14804,mid,1,164.4888888888889,142.51111111111112
14805,mid,1,164.5,142.52222222222224
14806,mid,1,164.51111111111112,142.53333333333333
14807,mid,1,164.52222222222224,142.54444444444445
14808,mid,1,164.53333333333333,142.55555555555557
14809,mid,1,164.54444444444445,142.56666666666666
14810,mid,1,164.55555555555557,142.57777777777778
14811,mid,1,164.56666666666666,142.5888888888889
14812,mid,1,164.57777777777778,142.6
14813,mid,1,164.5888888888889,142.61111111111111
14814,mid,1,164.6,142.62222222222223
14815,mid,1,164.61111111111111,142.63333333333333
14816,mid,1,164.62222222222223,142.64444444444445
14817,mid,1,164.63333333333333,142.65555555555557
14818,mid,1,164.64444444444445,142.66666666666669
14819,mid,1,164.65555555555557,142.67777777777778
14820,mid,1,164.66666666666669,142.6888888888889
14821,mid,1,164.67777777777778,142.70000000000002
14822,mid,1,164.6888888888889,142.7111111111111
14823,mid,1,164.70000000000002,142.72222222222223
14824,mid,1,164.7111111111111,142.73333333333335
14825,mid,1,164.72222222222223,142.74444444444444
14826,mid,1,164.73333333333335,142.75555555555556
14827,mid,1,164.74444444444444,142.76666666666668
14828,mid,1,164.75555555555556,142.77777777777777
14829,mid,1,164.76666666666668,142.7888888888889
14830,mid,1,164.77777777777777,142.8
14831,mid,1,164.7888888888889,142.8111111111111
14832,mid,1,164.8,142.82222222222222
14833,mid,1,164.81111111111113,142.83333333333334
14834,mid,1,164.82222222222222,142.84444444444446
14835,mid,1,164.83333333333334,142.85555555555555
14836,mid,1,164.84444444444446,142.86666666666667
14837,mid,1,164.85555555555555,142.8777777777778
14838,mid,1,164.86666666666667,142.88888888888889
14839,mid,1,164.8777777777778,142.9
14840,mid,1,164.88888888888889,142.91111111111113
14841,mid,1,164.9,142.92222222222222
14842,mid,1,164.91111111111113,142.93333333333334
14843,mid,1,164.92222222222222,142.94444444444446
14844,mid,1,164.93333333333334,142.95555555555555
14845,mid,1,164.94444444444446,142.96666666666667
14846,mid,1,164.95555555555555,142.9777777777778
14847,mid,1,164.96666666666667,142.9888888888889
14848,mid,1,164.9777777777778,143.0
14849,mid,1,164.9888888888889,143.01111111111112
14850,mid,1,165.0,143.02222222222224
14851,mid,1,165.01111111111112,143.03333333333333
14852,mid,1,165.02222222222224,143.04444444444445
14853,mid,1,165.03333333333333,143.05555555555557
14854,mid,1,165.04444444444445,143.06666666666666
14855,mid,1,165.05555555555557,143.07777777777778
14856,mid,1,165.06666666666666,143.0888888888889
14857,mid,1,165.07777777777778,143.1
14858,mid,1,165.0888888888889,143.11111111111111
14859,mid,1,165.1,143.12222222222223
14860,mid,1,165.11111111111111,143.13333333333333
14861,mid,1,165.12222222222223,143.14444444444445
14862,mid,1,165.13333333333333,143.15555555555557
14863,mid,1,165.14444444444445,143.16666666666669
14864,mid,1,165.15555555555557,143.17777777777778
14865,mid,1,165.16666666666669,143.1888888888889
14866,mid,1,165.17777777777778,143.20000000000002
14867,mid,1,165.1888888888889,143.2111111111111
14868,mid,1,165.20000000000002,143.22222222222223
14869,mid,1,165.2111111111111,143.23333333333335
14870,mid,1,165.22222222222223,143.24444444444444
14871,mid,1,165.23333333333335,143.25555555555556
14872,mid,1,165.24444444444444,143.26666666666668
14873,mid,1,165.25555555555556,143.27777777777777
14874,mid,1,165.26666666666668,143.2888888888889
14875,mid,1,165.27777777777777,143.3
14876,mid,1,165.2888888888889,143.3111111111111
14877,mid,1,165.3,143.32222222222222
14878,mid,1,165.31111111111113,143.33333333333334
14879,mid,1,165.32222222222222,143.34444444444446
14880,mid,1,165.33333333333334,143.35555555555555
14881,mid,1,165.34444444444446,143.36666666666667
14882,mid,1,165.35555555555555,143.3777777777778
14883,mid,1,165.36666666666667,143.38888888888889
14884,mid,1,165.3777777777778,143.4
14885,mid,1,165.38888888888889,143.41111111111113
14886,mid,1,165.4,143.42222222222222
14887,mid,1,165.41111111111113,143.43333333333334
14888,mid,1,165.42222222222222,143.44444444444446
